steps,distance_walked,very_active_distance,moderately_active_distance,lightly_active_distance,calories_burnt,physical_activity_score
11284.9,6.0,2.8,3.5,0.0,591.1,6.5
9438.6,5.3,1.7,3.8,0.0,2287.0,7.0
12957.2,6.4,2.7,4.5,0.0,1888.5,6.6
13562.2,6.5,1.9,3.6,1.1,977.1,6.6
14000.0,6.5,2.0,4.2,0.4,2396.5,6.5
11738.9,6.5,1.4,4.5,0.6,515.8,6.7
10977.4,5.3,2.6,2.7,0.1,347.3,6.6
10583.2,5.4,2.4,3.0,0.1,650.5,7.0
8940.5,5.3,1.2,2.3,1.7,382.8,6.6
11015.5,4.4,2.2,3.5,0.0,652.1,7.2
9113.8,4.2,1.6,1.8,0.8,507.5,6.2
10505.4,6.0,2.7,2.8,0.5,1399.2,6.6
13952.8,6.5,1.4,3.8,1.2,1045.8,6.3
6980.4,3.8,1.2,2.8,0.0,1014.2,5.3
13419.6,6.5,2.6,3.5,0.4,496.3,6.3
13951.3,6.5,1.5,4.6,0.4,406.9,6.2
9645.8,4.5,1.6,3.0,0.0,469.3,6.5
3634.4,2.6,0.9,1.7,0.0,476.1,3.5
8176.5,3.8,1.0,2.8,0.0,408.4,5.4
13891.0,6.5,1.9,2.6,2.0,416.7,6.5
9931.4,4.6,2.2,3.5,0.0,689.2,7.4
7002.1,3.9,1.1,2.9,0.0,964.3,5.4
8485.7,4.0,1.0,3.1,0.0,632.7,5.7
12521.9,6.2,2.2,4.5,0.0,318.3,7.1
11640.2,5.0,2.0,3.7,0.0,300.8,7.1
9283.2,3.8,1.6,1.8,0.4,507.6,5.9
8899.5,4.5,1.9,2.4,0.2,630.7,6.4
8824.7,3.7,0.8,2.0,1.0,544.4,5.4
7232.8,4.7,1.5,2.1,1.1,547.5,6.1
14000.0,6.0,2.6,4.1,0.0,355.7,6.5
9033.0,4.1,1.9,1.9,0.3,691.4,6.2
13651.5,6.5,2.5,2.7,1.3,511.9,6.4
14000.0,6.5,1.4,4.6,0.5,341.0,6.2
12994.9,5.9,1.9,4.5,0.0,465.7,6.8
8705.1,3.9,0.9,2.7,0.3,328.8,5.5
11211.2,5.1,2.2,3.7,0.0,2228.8,7.3
9927.4,4.8,1.1,3.1,0.7,584.6,6.5
7288.9,4.6,1.2,3.5,0.0,429.4,5.9
10973.1,5.5,1.8,3.3,0.4,425.2,6.9
6462.9,3.8,1.3,3.0,0.0,505.7,5.4
13563.0,6.5,2.1,2.9,1.5,499.4,6.7
8606.1,4.9,1.6,3.5,0.0,486.9,6.7
10603.5,3.9,1.6,2.6,0.0,506.7,6.1
10849.9,5.3,1.6,3.3,0.3,319.2,6.8
9223.3,5.3,1.9,3.6,0.0,489.7,7.1
11760.1,5.6,1.6,4.1,0.0,696.8,6.7
8575.3,5.2,1.6,3.9,0.0,605.7,6.8
12613.9,6.5,2.5,3.1,0.9,415.0,6.6
5962.1,2.7,1.0,1.3,0.5,571.1,4.2
10379.1,4.9,2.1,2.0,0.9,1121.1,7.0
14000.0,6.5,2.4,2.9,1.2,376.6,6.5
6999.0,3.2,1.4,1.6,0.2,819.4,4.9
7966.8,3.4,1.1,2.3,0.0,383.8,5.1
11541.7,6.0,2.1,3.5,0.4,643.5,7.0
10538.7,4.5,1.8,3.2,0.0,1238.5,6.8
11051.9,5.8,1.6,3.5,0.8,602.7,6.8
11467.6,6.0,1.9,3.8,0.4,403.8,6.9
11904.2,5.1,2.0,2.3,0.9,561.1,6.7
13329.1,6.5,1.4,4.6,0.5,385.0,6.3
11229.5,5.9,1.9,4.1,0.0,308.7,7.1
9276.2,5.0,1.9,2.6,0.5,625.8,6.9
12017.7,5.6,2.8,3.0,0.0,642.5,6.3
14000.0,6.5,3.0,3.2,0.3,652.2,5.6
9602.1,5.4,1.5,3.9,0.0,314.5,6.9
7076.4,3.5,1.2,2.4,0.0,604.4,5.1
13321.2,6.5,1.4,4.2,0.9,634.3,6.4
9638.9,4.8,1.3,2.4,1.1,1305.3,6.6
3482.0,2.3,1.0,1.1,0.2,2449.4,3.4
12542.3,6.4,1.5,2.7,2.2,463.2,6.6
8394.0,4.5,1.2,1.9,1.4,476.0,6.1
9728.4,4.0,1.9,1.9,0.2,1817.2,6.3
10995.9,5.7,2.5,2.5,0.6,467.1,6.7
10571.5,4.9,2.1,3.1,0.0,420.9,7.1
12128.4,5.6,2.6,3.1,0.0,352.2,6.4
8693.5,5.2,2.2,3.0,0.0,1625.6,7.0
11539.3,5.7,1.3,3.6,0.7,976.9,6.6
9221.4,4.1,1.5,2.7,0.0,1303.5,6.1
12216.4,5.9,2.0,3.9,0.0,572.6,6.8
11846.1,5.3,1.5,2.7,1.1,577.7,6.6
7193.7,4.3,1.9,3.1,0.0,379.6,6.3
13257.9,6.3,2.1,4.8,0.0,682.9,6.7
8392.1,4.5,1.0,2.3,1.1,615.1,5.9
12424.2,6.5,1.8,2.6,2.0,1580.9,6.8
11101.9,5.3,1.4,4.0,0.0,1660.5,6.7
14000.0,6.5,3.0,5.0,0.0,464.8,5.9
9329.6,4.1,1.6,1.7,0.8,482.3,6.2
8952.0,5.7,2.1,2.3,1.3,648.1,7.0
9941.7,5.4,1.9,4.0,0.0,2411.9,7.3
9090.5,4.4,1.8,2.3,0.4,1400.9,6.4
12399.8,5.8,2.5,4.5,0.0,479.0,7.1
5151.1,2.5,0.9,1.2,0.4,1978.3,3.8
6839.0,3.2,1.6,2.4,0.0,1098.8,5.3
6796.6,4.4,2.2,1.9,0.3,542.8,6.1
12850.9,5.8,2.9,2.9,0.0,570.3,5.9
14000.0,6.5,2.6,5.1,0.0,364.3,6.2
9686.7,4.8,2.3,2.4,0.1,526.3,6.9
9493.5,4.7,1.5,2.1,1.1,486.0,6.6
10210.2,5.1,2.3,3.8,0.0,612.8,7.6
13485.6,6.5,3.0,2.9,0.6,518.1,5.7
7217.9,4.0,1.9,1.8,0.4,471.8,5.8
10715.1,5.7,2.5,3.0,0.1,1507.4,6.8
12925.6,6.5,2.1,4.3,0.2,496.2,6.8
11503.3,4.2,1.0,2.9,0.3,674.1,5.8
10568.7,5.4,1.6,4.1,0.0,424.8,7.0
13003.1,5.7,2.4,3.5,0.0,314.9,6.6
1890.3,1.3,0.3,0.7,0.2,1025.9,2.0
12033.6,6.5,2.2,3.5,0.7,541.5,7.0
8037.8,3.6,1.3,2.6,0.0,1259.6,5.5
4508.1,2.1,0.8,1.5,0.0,347.0,3.4
11533.6,5.5,2.6,4.2,0.0,1564.4,7.1
14000.0,6.5,2.6,5.1,0.0,360.3,6.2
9587.7,4.8,2.1,2.5,0.2,482.3,7.0
12858.6,6.5,2.4,4.0,0.1,619.7,6.6
14000.0,6.5,2.9,4.2,0.0,643.0,6.0
13944.7,6.5,1.8,3.0,1.7,1178.2,6.5
14000.0,6.5,1.7,2.7,2.1,519.0,6.4
12226.4,6.5,3.0,4.9,0.0,553.6,6.3
10226.3,4.2,1.7,2.6,0.0,520.6,6.4
5194.1,2.6,1.1,1.7,0.0,524.5,4.0
9261.8,4.6,1.6,2.9,0.2,994.4,6.5
7470.3,4.1,1.3,2.9,0.0,383.7,5.6
14000.0,6.5,2.4,3.0,1.1,2053.9,6.5
9472.3,4.2,1.0,2.7,0.5,544.0,6.0
10369.6,5.2,1.7,3.0,0.4,606.1,7.0
11654.5,5.3,1.8,4.0,0.0,604.8,6.9
10130.8,4.1,1.5,2.5,0.1,846.8,6.2
14000.0,6.5,2.5,5.1,0.0,388.8,6.2
8132.1,4.4,2.1,2.4,0.0,664.6,6.4
10583.8,5.5,2.2,4.3,0.0,443.0,7.6
7772.6,4.5,2.1,3.4,0.0,301.1,6.8
6039.9,2.7,1.0,1.7,0.0,1850.2,4.1
8164.7,3.4,1.3,1.8,0.2,687.8,5.2
9888.9,4.9,1.1,2.7,1.1,423.9,6.6
8712.1,4.2,1.0,3.0,0.2,545.5,5.8
7922.7,3.5,1.3,2.2,0.0,2160.2,5.3
5781.0,2.9,0.9,1.6,0.3,558.6,4.2
9750.7,4.6,2.0,3.0,0.0,1903.8,6.9
5485.8,1.8,0.7,1.3,0.0,472.2,3.3
12280.2,5.9,2.8,2.4,0.7,635.2,6.2
10247.3,4.6,2.2,2.0,0.3,1462.2,6.8
5627.3,2.9,0.7,1.3,0.9,1524.9,4.1
9072.4,4.2,1.3,2.1,0.8,381.4,6.0
7743.5,4.4,1.8,2.5,0.1,414.5,6.1
10957.5,6.3,1.8,4.5,0.0,446.2,7.0
14000.0,6.5,1.8,3.5,1.2,530.8,6.4
4374.5,1.4,0.6,0.6,0.2,1339.0,2.7
10345.1,5.9,2.9,3.5,0.0,630.0,6.6
9519.6,5.5,2.4,4.4,0.0,489.5,7.6
12014.0,6.0,2.1,3.2,0.6,500.9,6.9
10639.6,6.0,2.0,4.7,0.0,471.0,7.3
7744.1,3.6,1.3,1.6,0.7,424.2,5.3
9042.8,3.6,1.2,1.7,0.7,589.9,5.5
7611.9,3.4,1.2,2.4,0.0,391.8,5.2
13228.0,6.5,1.7,3.9,0.9,1034.7,6.5
10063.9,4.3,2.0,3.0,0.0,511.9,6.9
14000.0,6.5,2.8,4.8,0.0,340.9,6.1
9818.0,4.9,2.0,2.5,0.5,307.2,7.0
7874.8,3.7,1.8,2.5,0.0,367.8,5.9
5458.9,2.5,0.7,1.6,0.2,604.4,3.8
4590.6,2.3,0.5,1.7,0.1,453.8,3.4
5247.6,2.3,1.0,1.3,0.0,622.0,3.8
10801.4,4.7,2.3,2.0,0.4,500.8,6.7
11526.2,5.9,2.2,3.7,0.0,313.1,7.0
5256.4,3.2,0.7,2.5,0.0,638.4,4.2
12685.1,6.5,2.8,2.6,1.0,674.5,6.1
8550.8,3.9,0.9,1.9,1.1,2408.5,5.5
10440.4,4.6,1.7,2.4,0.5,383.3,6.6
14000.0,6.5,1.8,4.6,0.1,1381.1,6.4
12690.5,6.5,3.0,3.4,0.1,698.9,5.9
9194.4,4.9,1.7,2.4,0.8,650.5,6.7
7326.4,4.0,1.9,2.6,0.0,339.6,6.0
3544.6,2.2,0.6,0.9,0.6,542.9,3.1
7842.5,4.1,1.3,1.9,0.9,566.1,5.7
9366.6,4.7,2.3,2.7,0.0,552.3,6.9
7038.5,3.9,1.0,2.1,0.8,527.2,5.2
9606.2,4.5,1.7,2.4,0.4,887.0,6.5
10230.6,4.4,1.4,2.0,1.1,567.4,6.4
9325.4,5.0,2.2,2.7,0.1,591.4,7.1
8050.0,4.6,1.1,3.3,0.2,1407.6,6.1
10506.0,4.7,1.6,2.7,0.5,498.9,6.6
11325.8,6.1,2.5,3.9,0.0,387.6,6.9
6728.8,4.2,1.4,2.0,0.9,1040.6,5.6
14000.0,6.5,1.4,2.8,2.3,1972.6,6.3
9704.2,4.4,1.8,3.3,0.0,2176.9,6.9
10056.5,5.1,1.8,2.7,0.6,611.1,7.0
12124.6,5.8,1.2,3.1,1.5,2175.9,6.4
10699.6,5.0,1.9,3.8,0.0,559.6,7.3
12859.4,6.5,3.0,4.4,0.0,671.3,6.3
10861.4,4.6,1.1,3.3,0.3,452.3,6.3
8162.7,3.4,1.3,2.3,0.0,459.9,5.3
11084.5,5.6,2.3,2.5,0.8,465.5,7.0
6568.8,3.3,0.7,2.6,0.0,486.1,4.6
10325.7,5.3,1.1,4.1,0.2,505.1,6.7
9900.3,5.9,2.0,2.9,1.0,611.2,7.2
9375.6,4.7,2.1,3.4,0.0,387.1,7.2
9614.4,5.1,1.3,2.9,1.0,1924.1,6.7
4354.5,1.7,0.8,1.1,0.0,502.1,3.1
8353.8,4.6,1.8,2.1,0.6,1612.7,6.4
10278.5,4.9,1.5,3.0,0.4,580.8,6.7
10479.6,5.3,1.9,2.4,1.0,322.5,7.0
6917.0,3.4,1.7,2.1,0.0,534.4,5.3
13797.1,6.5,1.7,3.2,1.5,380.9,6.4
7401.5,3.0,1.1,1.8,0.2,303.4,4.7
12908.4,5.3,2.1,3.5,0.0,426.3,6.7
11281.6,5.5,1.3,4.2,0.0,471.7,6.6
8061.3,4.3,0.9,2.0,1.4,626.9,5.7
14000.0,6.5,1.3,4.9,0.3,1127.9,5.9
6419.1,3.8,1.1,2.1,0.6,1516.6,5.1
12757.5,6.5,1.4,4.8,0.3,900.3,6.3
13001.7,6.2,2.7,3.8,0.0,377.1,6.3
7988.1,2.8,1.4,2.1,0.0,362.3,5.1
14000.0,6.5,1.4,4.3,0.8,397.5,6.3
9249.9,5.1,1.7,3.1,0.3,1155.7,6.8
10866.1,5.2,1.1,2.7,1.4,533.4,6.6
10781.0,5.4,1.3,4.3,0.0,349.6,6.8
9597.1,5.0,1.5,3.6,0.0,512.8,6.8
12432.4,5.7,1.8,3.2,0.7,532.3,6.6
12380.5,6.5,3.0,3.0,0.5,564.4,6.0
4754.4,3.2,1.0,2.3,0.0,1268.7,4.3
13913.0,6.5,2.3,5.2,0.0,630.1,6.5
5012.5,1.9,0.5,1.0,0.4,556.6,3.2
13097.6,6.5,1.3,5.0,0.2,1691.9,6.0
13380.1,5.6,2.6,2.5,0.4,580.4,6.1
6727.1,3.5,0.8,2.8,0.0,474.4,4.8
8767.6,4.6,2.3,3.2,0.0,383.9,7.1
6682.9,4.2,1.0,2.3,0.9,304.2,5.4
9355.2,4.6,1.7,2.4,0.4,336.2,6.6
9075.9,4.7,2.4,3.1,0.0,375.9,7.0
12339.0,5.7,1.4,3.7,0.7,386.6,6.5
13930.9,6.5,2.1,5.0,0.0,596.8,6.4
14000.0,6.2,2.7,4.4,0.0,454.4,6.4
8313.5,4.1,0.9,2.5,0.7,429.8,5.6
9372.3,4.5,1.8,3.5,0.0,320.9,6.9
4949.7,2.6,0.6,1.7,0.4,1619.8,3.7
7582.4,3.5,0.9,2.6,0.0,545.2,5.0
12894.6,6.5,1.6,4.8,0.1,651.1,6.3
14000.0,6.5,3.0,5.0,0.0,2448.2,5.9
6297.0,3.0,0.8,1.3,1.0,303.1,4.3
8222.6,4.2,0.9,2.6,0.6,326.1,5.6
9920.8,5.0,1.9,2.9,0.2,408.4,7.0
10840.5,5.8,1.8,3.5,0.6,355.7,7.0
7571.2,3.7,1.2,2.2,0.4,608.2,5.3
11272.2,5.5,1.3,4.0,0.2,1047.6,6.6
8578.5,4.2,1.8,2.2,0.2,364.3,6.1
9956.6,4.6,1.8,2.7,0.2,566.7,6.7
11638.9,5.6,1.7,2.7,1.2,395.9,6.8
10019.3,6.0,1.5,3.0,1.5,2269.7,7.0
8690.8,3.9,1.5,2.6,0.0,1334.4,5.9
9671.2,4.7,2.0,2.1,0.6,597.8,6.8
9734.9,4.7,1.4,2.2,1.1,437.3,6.5
8890.0,4.3,0.9,2.6,0.8,322.7,5.9
9223.6,4.4,1.2,1.9,1.4,434.6,6.2
14000.0,6.5,2.6,2.9,0.9,450.7,6.1
11682.8,5.0,2.5,3.7,0.0,351.0,7.1
9113.6,5.1,1.0,3.7,0.3,348.3,6.5
12090.9,6.4,1.9,3.4,1.1,567.2,6.8
8998.5,3.9,0.8,2.1,0.9,393.0,5.6
13519.4,5.6,1.7,4.4,0.0,571.2,6.5
11108.9,5.1,1.6,2.1,1.4,519.3,6.7
9678.1,4.7,2.2,3.0,0.0,660.6,7.2
11343.2,6.5,1.5,4.2,0.9,618.9,6.8
5287.4,2.9,1.3,2.1,0.0,360.5,4.5
6619.7,2.4,0.8,1.9,0.0,544.1,4.1
6418.2,2.9,1.3,1.6,0.0,561.3,4.5
10428.8,5.2,1.8,3.0,0.4,644.8,7.0
14000.0,6.5,1.4,4.3,0.8,556.4,6.3
14000.0,6.3,3.0,5.0,0.0,356.3,5.9
11914.2,5.9,1.3,4.5,0.1,403.4,6.6
11502.5,5.4,2.0,3.6,0.0,1179.0,7.0
4596.8,1.7,0.8,1.3,0.0,664.8,3.2
8372.0,4.3,1.0,1.9,1.5,656.6,5.8
7636.6,4.2,1.5,2.3,0.3,443.7,5.8
8137.5,4.5,2.0,1.8,0.7,632.3,6.4
9495.6,5.0,2.5,2.4,0.2,504.5,6.8
8583.7,4.0,1.7,2.6,0.0,485.7,6.1
4062.1,2.4,0.7,1.8,0.0,1151.4,3.4
12243.7,6.3,2.6,4.1,0.0,571.3,6.7
6781.8,3.5,1.4,2.3,0.0,539.8,5.2
10717.7,5.1,2.1,2.2,0.8,449.9,7.0
14000.0,6.5,3.0,4.3,0.0,1178.7,6.0
7241.8,3.7,0.8,2.1,0.7,451.7,5.0
2409.1,2.4,0.6,1.6,0.3,533.8,3.0
9142.0,4.7,1.9,2.5,0.4,457.0,6.7
13302.9,6.3,3.0,4.0,0.0,346.8,6.1
14000.0,6.5,2.2,3.7,0.6,364.5,6.6
6311.4,2.9,1.4,1.8,0.0,562.7,4.7
11490.1,6.5,3.0,3.0,0.5,1517.6,6.1
8604.1,4.1,1.9,2.3,0.0,487.4,6.2
9682.2,5.3,2.5,2.9,0.0,430.2,6.9
14000.0,6.5,3.0,4.5,0.0,434.6,6.1
5491.1,2.9,1.3,2.0,0.0,539.1,4.5
10761.2,5.8,2.4,4.4,0.0,1213.5,7.5
11403.1,5.4,1.1,3.5,0.8,300.3,6.5
13257.4,6.3,1.5,3.3,1.5,608.6,6.4
10293.9,6.0,1.4,4.3,0.3,1567.3,6.9
10924.2,6.0,1.2,3.6,1.2,569.9,6.7
8825.1,4.8,1.1,2.3,1.4,1202.4,6.3
10807.4,5.8,2.8,4.1,0.0,531.2,6.9
8970.4,4.7,1.9,2.1,0.7,642.0,6.6
11864.7,6.5,1.9,3.1,1.5,361.7,6.9
8891.2,4.5,2.0,3.1,0.0,611.1,6.8
11131.3,5.9,2.0,4.1,0.0,315.3,7.2
9912.2,4.2,1.0,3.0,0.2,668.5,6.1
13378.2,6.3,2.9,3.2,0.1,380.6,5.8
9845.8,4.3,1.3,3.2,0.0,617.8,6.4
4680.9,3.0,1.2,2.1,0.0,326.9,4.3
13785.8,5.6,1.6,4.1,0.0,430.8,6.3
7282.8,3.4,1.2,2.4,0.0,553.4,5.1
8038.7,2.5,1.1,1.6,0.0,563.5,4.6
8213.0,3.7,0.9,1.6,1.1,1053.8,5.3
14000.0,6.5,3.0,4.4,0.0,440.3,6.1
3593.0,2.5,0.6,1.7,0.3,566.4,3.3
14000.0,6.5,2.3,3.4,0.7,471.4,6.5
13168.2,6.2,2.9,4.3,0.0,526.4,6.3
10669.7,5.9,2.8,3.6,0.0,518.9,6.7
9835.3,4.9,1.3,3.1,0.5,367.3,6.7
10856.7,5.4,1.3,3.0,1.1,1497.1,6.7
11563.4,5.2,2.2,2.3,0.7,646.9,6.9
11935.6,5.5,1.2,2.7,1.6,381.5,6.4
11666.8,5.4,1.9,3.8,0.0,466.6,6.9
10268.7,5.2,2.3,2.6,0.3,2085.2,7.2
9408.0,4.7,1.7,1.9,1.1,519.6,6.7
9546.2,5.5,1.4,4.4,0.0,308.9,7.0
9415.3,4.9,1.7,2.4,0.8,2030.1,6.8
13401.3,5.3,2.5,3.5,0.0,1925.7,6.5
11780.7,6.0,2.3,4.6,0.0,2191.0,7.2
1178.8,0.0,0.0,0.0,0.0,658.7,1.0
11967.7,5.5,1.7,4.0,0.0,640.4,6.7
10584.2,4.9,1.3,3.9,0.0,1768.1,6.7
9943.9,4.6,1.3,3.5,0.0,409.9,6.6
8834.4,3.7,1.3,2.3,0.1,383.0,5.6
13372.3,6.5,1.8,3.5,1.1,2350.5,6.6
12842.6,5.7,2.1,3.4,0.3,502.9,6.7
7681.4,4.0,1.7,3.0,0.0,560.7,6.0
11221.2,6.5,2.7,4.8,0.0,1212.4,6.7
7085.0,2.9,0.7,2.1,0.0,956.7,4.4
5861.1,2.8,1.2,1.8,0.0,618.5,4.4
8119.8,2.8,1.1,1.7,0.0,663.6,4.7
12587.2,6.1,1.3,3.2,1.7,499.7,6.4
12859.4,6.5,1.4,2.6,2.5,315.6,6.5
11539.3,6.1,2.4,4.3,0.0,320.7,7.1
12175.3,6.1,1.9,3.1,1.1,407.4,6.8
11548.5,6.2,1.5,3.3,1.4,545.6,6.8
8075.6,5.3,1.1,3.9,0.3,434.1,6.4
11295.8,6.5,1.6,2.7,2.2,366.5,6.9
12401.2,5.9,2.9,4.6,0.0,640.2,6.6
12262.9,5.4,2.3,2.2,1.0,1990.4,6.8
13566.7,6.5,2.3,5.0,0.0,306.7,6.5
12124.9,5.6,2.7,3.3,0.0,335.8,6.4
11054.3,5.8,2.2,2.5,1.0,499.7,7.1
13210.5,6.0,2.5,4.0,0.0,435.1,6.6
9920.4,4.9,1.4,3.7,0.0,612.9,6.9
7354.4,4.1,1.5,2.4,0.2,561.7,5.7
9510.8,4.7,1.1,3.2,0.4,1594.1,6.4
7765.3,3.4,1.1,2.7,0.0,518.0,5.2
7974.5,4.6,1.0,2.3,1.3,434.6,5.9
9566.4,3.8,1.0,2.8,0.0,686.0,5.7
7622.7,3.6,0.8,1.9,0.9,490.1,5.1
9076.1,4.5,1.4,2.6,0.5,1765.6,6.3
4319.2,2.2,1.0,1.1,0.1,2375.6,3.4
10639.9,5.4,1.7,3.1,0.6,341.3,6.9
10003.6,5.3,2.4,2.1,0.8,454.5,7.1
7548.7,3.8,1.5,2.0,0.3,654.8,5.5
11977.7,5.8,2.0,3.4,0.4,1192.6,6.9
12812.7,6.2,1.7,4.0,0.5,629.7,6.6
5177.3,2.3,1.1,1.5,0.0,413.4,3.9
7711.8,4.2,0.9,2.7,0.6,2018.9,5.6
7692.6,3.5,1.4,1.8,0.3,398.4,5.3
7180.3,4.0,1.6,3.1,0.0,558.1,5.9
12488.4,6.3,2.1,3.5,0.7,648.6,6.8
9418.5,4.4,1.2,2.2,1.1,482.0,6.2
9206.5,4.9,1.6,3.1,0.2,377.4,6.7
3988.4,1.6,0.8,1.1,0.0,555.0,3.0
11906.3,6.3,2.8,2.5,0.9,378.8,6.3
6282.2,3.2,1.6,1.7,0.0,528.1,4.9
10179.8,4.8,1.4,3.5,0.0,1237.3,6.7
10832.1,5.7,1.8,3.4,0.5,624.5,7.0
14000.0,6.5,1.3,3.7,1.5,622.1,6.2
6073.5,3.6,1.7,2.8,0.0,516.5,5.6
941.5,1.0,0.3,0.4,0.3,1591.4,1.5
10551.5,5.5,1.8,3.6,0.2,412.1,7.0
14000.0,6.4,3.0,3.5,0.0,355.3,5.6
13716.8,6.5,2.3,2.8,1.4,509.4,6.6
10629.0,4.6,1.7,2.2,0.7,340.7,6.6
8525.1,4.7,1.2,3.1,0.5,989.8,6.3
12421.4,6.4,2.2,2.6,1.5,2078.0,6.9
7079.4,3.0,1.4,1.9,0.0,362.4,4.9
11429.1,5.7,2.1,4.4,0.0,578.0,7.3
11516.4,5.7,1.6,4.1,0.0,1768.3,6.7
13180.6,6.5,1.4,3.5,1.6,458.7,6.4
14000.0,6.5,2.0,3.0,1.6,361.2,6.5
11177.2,5.5,2.0,3.2,0.2,352.8,7.0
8473.1,3.1,0.7,1.7,0.7,595.8,4.8
9923.3,5.8,2.2,4.6,0.0,388.1,7.7
4692.8,1.8,0.6,1.4,0.0,1130.1,3.2
7915.9,4.1,1.8,2.3,0.0,646.4,5.9
8772.2,4.3,0.9,2.0,1.4,537.2,5.9
8427.7,4.2,1.8,3.2,0.0,689.6,6.5
10457.1,5.6,2.0,4.0,0.0,558.2,7.3
7532.7,4.6,1.4,2.8,0.4,425.8,6.1
13363.1,6.5,3.0,3.5,0.0,641.0,5.8
10000.6,5.3,1.3,3.1,0.9,424.4,6.9
9972.1,5.2,1.9,3.9,0.0,688.6,7.3
9016.3,5.0,1.5,2.4,1.2,491.1,6.7
10465.6,5.0,1.8,3.6,0.0,681.3,7.1
12475.3,6.5,2.4,2.6,1.5,373.4,6.8
7398.6,4.3,1.0,3.3,0.0,304.6,5.6
8025.7,4.6,1.8,2.7,0.0,2304.3,6.3
9088.8,4.2,1.6,2.1,0.5,339.3,6.2
5962.4,2.9,1.2,1.2,0.5,2033.1,4.4
7542.2,3.9,0.9,2.4,0.6,405.8,5.3
8571.3,3.6,1.0,1.8,0.8,555.8,5.4
12623.2,6.5,2.6,4.2,0.0,567.5,6.6
10787.7,5.4,1.3,2.8,1.3,575.3,6.7
10580.8,5.4,2.2,2.4,0.9,633.0,7.1
12552.7,6.0,1.3,3.6,1.1,359.6,6.4
9587.9,4.1,1.2,2.6,0.3,1134.6,6.0
11171.4,5.3,2.4,3.1,0.0,311.9,6.9
9690.3,5.0,2.1,2.9,0.0,341.5,7.1
10796.1,5.7,2.3,3.6,0.0,2458.5,7.2
8251.7,4.2,1.9,2.6,0.0,687.0,6.3
2683.5,1.5,0.6,0.7,0.2,441.3,2.4
9597.2,4.6,1.6,2.2,0.8,481.2,6.6
14000.0,6.5,3.0,3.0,0.5,625.8,5.6
12778.6,6.5,2.7,4.4,0.0,667.4,6.6
12896.2,6.5,2.5,4.0,0.1,688.6,6.6
13708.4,6.5,2.1,3.7,0.7,1207.6,6.6
10266.0,5.3,2.5,3.8,0.0,501.0,7.3
10591.9,4.5,1.3,2.4,0.8,391.8,6.3
8147.0,3.6,0.7,2.2,0.6,539.3,5.1
9051.8,4.8,1.2,2.0,1.5,378.7,6.4
11847.3,5.9,1.4,4.1,0.4,1663.0,6.6
13611.7,6.5,1.9,4.4,0.2,667.7,6.6
9581.7,5.6,2.5,4.1,0.0,493.9,7.3
8649.4,4.7,1.9,3.5,0.0,1567.7,6.9
10001.6,5.6,1.4,4.0,0.3,2327.0,6.9
11803.6,5.9,2.6,4.4,0.0,480.6,7.0
5668.4,2.4,0.9,1.3,0.3,477.8,3.8
3111.5,1.5,0.5,0.8,0.2,2493.4,2.5
8348.4,3.8,1.2,2.9,0.0,2448.7,5.6
6337.9,3.9,1.8,3.0,0.0,385.0,5.9
8475.6,4.6,1.4,2.9,0.4,416.7,6.3
9556.7,5.0,1.2,2.8,1.1,831.3,6.7
8640.3,4.9,1.4,3.7,0.0,528.4,6.6
14000.0,6.0,2.5,3.2,0.3,606.5,6.3
10980.2,5.8,2.3,2.7,0.8,2346.5,7.1
10901.4,4.8,1.2,3.1,0.4,583.4,6.4
11866.6,5.9,1.4,2.5,2.1,652.1,6.6
6583.5,3.1,1.2,1.7,0.2,606.6,4.7
13117.3,6.5,2.6,4.7,0.0,397.1,6.5
9772.7,5.0,1.5,2.6,0.9,649.1,6.9
12011.4,6.5,2.9,5.0,0.0,434.2,6.3
6784.4,3.1,1.5,2.4,0.0,664.4,5.2
5338.7,3.0,0.8,2.2,0.0,629.7,4.2
12453.7,6.3,2.4,5.0,0.0,2361.2,6.8
11129.2,4.7,1.0,2.9,0.9,608.5,6.2
7293.8,3.2,1.3,2.0,0.0,922.7,5.0
7391.0,3.6,1.2,2.7,0.0,690.8,5.3
13376.3,6.5,1.7,3.9,0.9,831.8,6.5
6431.8,3.4,1.5,1.9,0.0,326.8,5.0
14000.0,6.4,2.8,4.1,0.0,1364.2,6.1
7298.1,3.6,0.8,2.4,0.4,472.1,5.0
11915.2,6.5,1.4,4.6,0.6,536.8,6.6
9014.1,4.6,1.4,3.0,0.1,360.8,6.3
11809.6,5.7,2.2,4.0,0.0,506.0,7.2
8367.7,4.4,1.9,3.0,0.0,2317.5,6.5
9511.6,5.1,1.9,3.0,0.2,634.7,7.0
10122.8,4.8,1.8,2.2,0.8,421.0,6.9
6993.4,3.7,1.6,2.7,0.0,1097.4,5.7
12222.5,5.9,2.1,2.5,1.4,1594.8,6.9
8460.4,4.6,1.8,3.7,0.0,552.9,6.8
9314.2,4.7,1.7,3.5,0.0,1877.1,6.8
7017.0,3.7,1.7,2.5,0.0,1351.2,5.7
2313.0,0.8,0.2,0.6,0.0,486.0,1.7
9426.9,4.3,1.2,2.8,0.3,1384.1,6.1
14000.0,6.5,1.5,2.7,2.2,428.9,6.3
12353.8,6.1,2.7,3.8,0.0,1635.2,6.5
