steps,distance_walked,very_active_distance,moderately_active_distance,lightly_active_distance,calories_burnt,physical_activity_score,total_sleep_duration,light_sleep_stage,deep_sleep_stage,REM_sleep_stage,number_of_awakenings,sleep_score,resting_heart_rate,increase_during_activity,post_activity_beat_drop,health_management_score,air_quality,cardiovascular_score,mental_health_score,resp_score,illness/infection,Deviation_heart_rate_rest,heart_rate_condition_Mixed,heart_rate_condition_Normal,heart_rate_condition_Skipped beats,heart_rate_condition_Uneven timing,health_management_score_scaled
0.6921571428571429,0.7230769230769232,0.39999999999999997,0.46153846153846145,0.4,0.05877807073370303,6.5,0.59375,0.48051948051948046,0.5,0.676470588235294,0.0,9.0,0.6150000000000001,0.6035714285714284,0.36250000000000004,7.8,0.42500000000000004,8.6,8.6,7.0,0,0.17999999999999966,0.0,1.0,0.0,0.0,0.891891891891892
0.3621714285714286,0.3076923076923077,0.26666666666666666,0.26923076923076916,0.0,0.03441221929266294,3.4,0.3515625,0.29870129870129863,0.23529411764705885,0.4411764705882353,0.0,7.1,0.6083333333333333,0.5185714285714285,0.2525,5.2,0.44999999999999996,8.7,7.2,7.0,1,0.07999999999999968,0.0,1.0,0.0,0.0,0.5405405405405406
0.6766,0.5538461538461539,0.3,0.32692307692307687,0.44000000000000006,0.15946904264023998,5.5,0.578125,0.4415584415584415,0.5,0.7352941176470589,0.0,8.7,0.05666666666666664,0.09428571428571436,0.17500000000000004,7.1,0.025000000000000022,5.8,8.3,5.3,0,0.07999999999999968,0.0,0.0,0.0,1.0,0.7972972972972973
1.0,1.0,1.0,0.8076923076923077,0.0,0.6324665878716247,5.9,0.8671875,0.7662337662337662,0.6470588235294118,0.911764705882353,0.0,6.6,0.66,0.34428571428571425,0.3225,6.2,0.5,6.8,7.8,5.2,0,0.1600000000000008,0.0,0.0,0.0,0.0,0.6756756756756758
0.7187642857142859,0.8615384615384616,0.7,0.46153846153846145,0.44000000000000006,0.1133284844076734,7.2,0.609375,0.5064935064935064,0.4411764705882353,0.7352941176470589,0.0,8.7,0.33166666666666667,0.3357142857142857,0.6725,8.0,0.35,8.3,5.8,7.8,0,0.18999999999999978,0.0,1.0,0.0,0.0,0.918918918918919
0.7637214285714287,0.7384615384615385,0.6333333333333333,0.5769230769230769,0.0,0.1712882989362669,6.8,0.6484375,0.5194805194805194,0.4117647058823529,0.8823529411764706,0.0,7.9,0.22666666666666668,0.8607142857142855,0.25750000000000006,7.4,0.32499999999999996,7.6,5.4,6.8,1,0.31000000000000005,0.0,1.0,0.0,0.0,0.8378378378378378
0.44425000000000003,0.5384615384615385,0.3666666666666667,0.28846153846153844,0.32000000000000006,0.17319756341485587,4.8,0.4140625,0.3246753246753247,0.35294117647058826,0.5,0.2,7.0,0.22333333333333338,0.6171428571428572,0.3425,5.9,0.5,6.9,4.5,7.2,0,0.07999999999999968,0.0,0.0,0.0,0.0,0.6351351351351352
0.5822071428571429,0.5538461538461539,0.3666666666666667,0.32692307692307687,0.32000000000000006,0.10914628602600235,5.3,0.515625,0.4155844155844155,0.3823529411764706,0.6176470588235294,0.0,8.3,0.6083333333333333,0.5307142857142857,0.30750000000000005,6.8,0.0,6.3,8.1,7.5,1,0.45999999999999924,1.0,0.0,0.0,0.0,0.7567567567567568
0.6338857142857143,0.6923076923076923,0.39999999999999997,0.3846153846153846,0.52,0.04923174834075822,6.1,0.546875,0.4415584415584415,0.5,0.6176470588235294,0.1,8.5,0.4450000000000002,0.0,0.21500000000000002,7.3,0.44999999999999996,6.5,8.4,8.2,0,0.17000000000000023,0.0,0.0,0.0,0.0,0.8243243243243243
0.6462071428571429,0.7538461538461539,0.6333333333333333,0.5,0.16000000000000003,0.045049549959087165,6.8,0.5625,0.4415584415584415,0.4411764705882353,0.676470588235294,0.0,8.6,0.07999999999999996,0.09142857142857147,0.6825,7.7,0.55,6.2,8.6,8.2,0,0.1400000000000005,0.0,0.0,0.0,1.0,0.8783783783783784
0.9889214285714286,1.0,1.0,0.673076923076923,0.0,0.1358759887262478,5.7,0.8125,0.6883116883116883,0.6176470588235294,0.911764705882353,0.7000000000000001,3.7,0.62,0.6557142857142857,0.03500000000000003,4.7,0.125,7.3,6.8,6.3,0,0.17000000000000023,0.0,1.0,0.0,0.0,0.472972972972973
0.8337928571428572,0.9076923076923078,0.6,0.8269230769230768,0.0,0.8848531684698607,6.9,0.6953125,0.6623376623376623,0.35294117647058826,0.8235294117647058,0.1,7.1,0.14,0.6678571428571427,0.35250000000000004,7.0,0.8500000000000001,8.6,5.2,6.8,0,0.04999999999999998,0.0,1.0,0.0,0.0,0.7837837837837839
0.47611428571428577,0.47692307692307695,0.5,0.28846153846153844,0.04000000000000001,0.26538776252386576,4.8,0.4375,0.3766233766233766,0.5,0.29411764705882354,0.0,8.1,0.535,0.3407142857142857,0.16499999999999998,6.4,0.6,8.3,4.9,7.8,0,0.2900000000000005,0.0,1.0,0.0,0.0,0.7027027027027027
0.7671071428571429,0.876923076923077,0.4666666666666666,0.4807692307692307,0.7200000000000001,0.14351304664060366,6.8,0.6484375,0.6103896103896103,0.5,0.5882352941176471,0.4,7.4,0.5599999999999999,0.5057142857142858,0.5175000000000001,7.1,0.825,8.7,5.3,8.7,0,0.34999999999999987,0.0,1.0,0.0,0.0,0.7972972972972973
0.8210500000000002,0.9076923076923078,0.9333333333333332,0.7307692307692306,0.0,0.022320210928266193,6.6,0.6875,0.6233766233766234,0.35294117647058826,0.8823529411764706,0.1,7.1,0.7216666666666666,0.4907142857142856,0.4075000000000001,6.8,0.6,7.2,8.1,7.7,0,0.12000000000000025,0.0,0.0,0.0,1.0,0.7567567567567568
0.9586,1.0,0.6666666666666666,0.8461538461538461,0.04000000000000001,0.581871079189017,6.6,0.7890625,0.6623376623376623,0.6176470588235294,0.8823529411764706,0.4,5.4,0.945,0.5364285714285715,0.67,6.0,0.6,7.9,4.6,5.6,0,0.27999999999999964,0.0,1.0,0.0,0.0,0.6486486486486487
1.0,1.0,0.6666666666666666,0.6538461538461537,0.44000000000000006,0.10296390580961903,6.5,0.859375,0.8051948051948051,0.8823529411764706,0.5294117647058824,0.1,6.6,0.15833333333333333,0.42,0.5575000000000001,6.6,0.875,8.7,4.9,6.1,1,0.07000000000000026,0.0,1.0,0.0,0.0,0.7297297297297297
0.4967642857142857,0.5846153846153846,0.43333333333333335,0.46153846153846145,0.04000000000000001,0.05400490953723064,5.3,0.453125,0.3636363636363636,0.4411764705882353,0.4705882352941177,0.1,8.0,0.4866666666666667,0.675,0.395,6.6,0.825,9.1,8.0,6.6,0,0.09999999999999996,0.0,1.0,0.0,0.0,0.7297297297297297
0.5405285714285715,0.5230769230769231,0.4666666666666666,0.46153846153846145,0.0,0.11819256296026909,5.4,0.484375,0.4285714285714285,0.4411764705882353,0.4117647058823529,0.1,8.1,0.43166666666666675,0.7371428571428571,0.56,6.8,0.9750000000000001,8.9,8.0,7.1,1,0.17999999999999966,0.0,1.0,0.0,0.0,0.7567567567567568
0.4448071428571429,0.47692307692307695,0.43333333333333335,0.32692307692307687,0.04000000000000001,0.07582507500681876,4.6,0.4140625,0.3636363636363636,0.23529411764705885,0.5,0.2,6.8,0.6083333333333333,0.2942857142857143,0.585,5.7,0.475,6.7,4.4,7.1,1,0.17999999999999966,0.0,0.0,0.0,0.0,0.6081081081081081
0.6641357142857143,0.7076923076923077,0.5333333333333333,0.5384615384615383,0.08000000000000002,0.0397763433039367,6.5,0.5703125,0.4675324675324675,0.5,0.6176470588235294,0.1,8.6,0.5533333333333333,0.24428571428571427,0.14750000000000002,7.6,0.30000000000000004,7.9,8.5,7.0,0,0.32999999999999957,0.0,1.0,0.0,0.0,0.8648648648648648
0.8142214285714287,0.876923076923077,0.6666666666666666,0.5,0.44000000000000006,0.9694972270206382,7.0,0.6796875,0.6233766233766234,0.676470588235294,0.5,0.1,8.4,0.41166666666666674,0.32928571428571424,0.5675,7.7,0.2,6.4,5.6,7.1,0,0.39999999999999986,0.0,0.0,0.0,1.0,0.8783783783783784
0.9258571428571429,1.0,0.4666666666666666,0.5192307692307693,1.0,0.00431857441585598,6.5,0.765625,0.5974025974025974,0.676470588235294,0.8823529411764706,0.2,6.4,0.39,0.5107142857142857,0.45000000000000007,6.4,0.25,8.8,7.9,7.7,1,0.019999999999999567,0.0,1.0,0.0,0.0,0.7027027027027027
0.6980071428571429,0.7846153846153846,0.5,0.7692307692307692,0.0,0.1346940630966451,7.0,0.59375,0.4675324675324675,0.6470588235294118,0.5882352941176471,0.1,8.4,0.22166666666666668,0.5764285714285713,0.49750000000000005,7.7,0.675,7.1,8.6,8.0,1,0.18000000000000035,0.0,0.0,1.0,0.0,0.8783783783783784
0.64575,0.5384615384615385,0.3666666666666667,0.34615384615384615,0.24,0.09491771979270838,5.4,0.5625,0.4675324675324675,0.3823529411764706,0.676470588235294,0.2,7.4,0.7466666666666667,0.669285714285714,0.2725,6.4,1.0,7.1,4.8,6.9,1,0.19999999999999993,0.0,0.0,0.0,0.0,0.7027027027027027
0.7468071428571429,0.7692307692307693,0.6,0.4807692307692307,0.24,0.17210655514137646,6.9,0.6328125,0.5324675324675324,0.4117647058823529,0.7941176470588236,0.30000000000000004,6.8,0.6150000000000001,0.7078571428571427,0.16250000000000003,6.8,0.875,9.0,8.1,7.8,1,0.010000000000000848,0.0,1.0,0.0,0.0,0.7567567567567568
0.5353285714285715,0.4307692307692308,0.3333333333333333,0.4230769230769231,0.0,0.42385671424674964,4.7,0.4765625,0.3506493506493506,0.5,0.5294117647058824,0.30000000000000004,7.4,0.7299999999999999,0.5778571428571428,0.1175,6.1,0.44999999999999996,6.3,7.6,7.2,0,0.30999999999999933,1.0,0.0,0.0,0.0,0.6621621621621622
1.0,1.0,0.9,0.8653846153846153,0.0,0.13310300936448766,6.4,0.9375,0.8181818181818181,0.7941176470588236,0.8823529411764706,0.1,5.2,0.42166666666666675,0.5492857142857144,0.0,5.8,0.7,7.3,4.5,7.8,0,0.48999999999999966,0.0,1.0,0.0,0.0,0.6216216216216216
0.36978571428571433,0.24615384615384617,0.2333333333333333,0.1923076923076923,0.0,0.05468678970815527,3.1,0.359375,0.3506493506493506,0.17647058823529413,0.4117647058823529,0.0,6.9,0.3350000000000001,0.8535714285714284,0.1975,5.0,0.35,6.3,7.0,6.8,1,0.18999999999999978,1.0,0.0,0.0,0.0,0.5135135135135135
0.7538714285714286,0.7384615384615385,0.43333333333333335,0.6346153846153845,0.08000000000000002,0.0678243476679698,6.6,0.640625,0.5974025974025974,0.4117647058823529,0.676470588235294,0.30000000000000004,7.3,0.22999999999999998,0.5014285714285713,0.9850000000000001,7.0,0.375,7.2,8.2,7.0,0,0.7400000000000003,0.0,1.0,0.0,0.0,0.7837837837837839
1.0,0.9538461538461539,0.9,0.8269230769230768,0.0,0.06332393853986723,6.3,0.921875,0.7532467532467532,0.911764705882353,0.911764705882353,0.6000000000000001,2.5,0.5900000000000002,0.6264285714285713,0.5800000000000001,4.4,0.25,8.0,6.6,5.9,0,0.2600000000000008,0.0,1.0,0.0,0.0,0.43243243243243246
0.7157428571428571,0.8,0.3666666666666667,0.7115384615384616,0.2,0.06505136830620964,6.7,0.609375,0.6103896103896103,0.23529411764705885,0.7058823529411765,0.2,7.1,0.24,0.5685714285714285,0.45499999999999996,6.9,0.25,8.5,8.1,7.1,1,0.029999999999999704,0.0,1.0,0.0,0.0,0.7702702702702704
0.6735642857142857,0.7230769230769232,0.6666666666666666,0.3846153846153846,0.27999999999999997,0.07827984362214746,6.8,0.578125,0.5324675324675324,0.29411764705882354,0.7058823529411765,0.1,7.7,0.9616666666666668,0.4628571428571428,0.6150000000000001,7.2,0.65,6.8,8.4,5.8,0,0.1399999999999991,0.0,0.0,0.0,1.0,0.8108108108108109
0.6376928571428573,0.7076923076923077,0.3666666666666667,0.5,0.36000000000000004,0.0037730702791162474,6.2,0.5546875,0.4675324675324675,0.35294117647058826,0.7058823529411765,0.2,7.2,0.17333333333333334,0.46428571428571425,0.31,6.7,0.875,6.1,8.0,7.2,1,0.6499999999999998,1.0,0.0,0.0,0.0,0.7432432432432433
0.6756285714285715,0.7230769230769232,0.6666666666666666,0.46153846153846145,0.12,0.15392308391671972,6.7,0.578125,0.5454545454545454,0.6470588235294118,0.3235294117647059,0.2,7.6,0.5683333333333332,0.7835714285714284,0.2775000000000001,7.2,0.75,6.7,5.3,7.2,0,0.39999999999999986,0.0,0.0,1.0,0.0,0.8108108108108109
1.0,0.9692307692307692,0.7666666666666666,0.5192307692307693,0.52,0.1602872988453496,6.6,0.8203125,0.7532467532467532,0.8823529411764706,0.5588235294117647,1.0,2.3,0.8916666666666667,0.4807142857142857,0.30250000000000005,4.4,0.875,6.3,6.7,6.6,0,0.3599999999999993,0.0,0.0,0.0,1.0,0.43243243243243246
0.24031428571428573,0.2923076923076923,0.19999999999999998,0.21153846153846154,0.08000000000000002,0.007137012455677771,2.9,0.265625,0.24675324675324672,0.20588235294117646,0.2647058823529412,0.0,5.9,0.65,0.4242857142857143,0.19,4.4,0.7,8.4,6.6,7.3,0,0.17000000000000023,0.0,1.0,0.0,0.0,0.43243243243243246
1.0,1.0,0.8666666666666667,0.8076923076923077,0.0,0.560687335212292,6.3,0.8515625,0.6883116883116883,0.7647058823529412,0.911764705882353,0.0,6.4,0.5433333333333333,0.34214285714285714,0.21250000000000002,6.4,0.5,8.5,4.8,7.7,1,0.19999999999999993,0.0,1.0,0.0,0.0,0.7027027027027027
0.40915000000000007,0.47692307692307695,0.19999999999999998,0.26923076923076916,0.4,0.013092099281752867,4.2,0.390625,0.3246753246753247,0.29411764705882354,0.4705882352941177,0.8,3.6,0.2583333333333333,0.5907142857142855,0.37000000000000005,3.9,0.375,8.0,3.3,6.3,1,0.19999999999999993,0.0,1.0,0.0,0.0,0.3648648648648649
0.6571428571428571,0.676923076923077,0.39999999999999997,0.44230769230769224,0.36000000000000004,0.14683153013910355,6.1,0.5703125,0.5454545454545454,0.3235294117647059,0.6176470588235294,0.1,8.2,0.15500000000000003,0.38999999999999996,0.39,7.2,0.65,8.0,8.3,7.5,0,0.2900000000000005,0.0,1.0,0.0,0.0,0.8108108108108109
0.6223071428571428,0.5538461538461539,0.4666666666666666,0.46153846153846145,0.0,0.35566869715428673,5.6,0.5390625,0.45454545454545453,0.5588235294117647,0.5,0.2,8.2,0.6933333333333332,0.5714285714285714,0.7075,6.9,0.07500000000000001,7.8,8.1,7.4,0,0.3600000000000007,0.0,1.0,0.0,0.0,0.7702702702702704
0.840407142857143,0.8307692307692308,0.8333333333333333,0.6538461538461537,0.0,0.055641421947449754,6.9,0.703125,0.6493506493506492,0.35294117647058826,0.8529411764705882,0.30000000000000004,6.1,0.8766666666666666,0.537857142857143,0.63,6.5,0.35,8.4,7.9,7.9,0,0.039999999999999133,0.0,1.0,0.0,0.0,0.7162162162162162
0.3718285714285715,0.4307692307692308,0.3,0.40384615384615385,0.0,0.11160105464133102,4.1,0.359375,0.3116883116883117,0.2647058823529412,0.4117647058823529,0.30000000000000004,5.7,0.39,0.40857142857142864,0.0025000000000000022,4.9,0.30000000000000004,5.8,6.9,5.1,0,0.18999999999999978,1.0,0.0,0.0,0.0,0.5000000000000001
0.8133214285714286,0.9538461538461539,0.5666666666666667,0.8653846153846153,0.0,0.09209928175288659,6.9,0.6796875,0.6493506493506492,0.5882352941176471,0.5294117647058824,0.2,8.2,0.21499999999999997,0.20071428571428568,0.30250000000000005,7.6,0.8,8.5,5.5,8.1,1,0.029999999999999704,0.0,1.0,0.0,0.0,0.8648648648648648
1.0,1.0,0.7666666666666666,0.9807692307692306,0.0,0.11555595963269383,6.4,0.921875,0.8571428571428571,0.6176470588235294,0.9411764705882354,0.1,5.7,0.0,0.2792857142857142,0.09750000000000003,6.1,0.15000000000000002,6.3,7.6,7.8,1,0.5200000000000001,0.0,1.0,0.0,0.0,0.6621621621621622
0.42217857142857146,0.5230769230769231,0.43333333333333335,0.40384615384615385,0.0,0.08637148831711972,4.8,0.3984375,0.33766233766233766,0.3235294117647059,0.4411764705882353,0.2,6.7,0.255,0.3128571428571429,0.0,5.8,0.725,7.3,4.4,6.3,0,0.2200000000000002,0.0,1.0,0.0,0.0,0.6216216216216216
0.7549357142857144,0.8615384615384616,0.6,0.7307692307692306,0.0,0.14046731521047368,7.0,0.640625,0.48051948051948046,0.5588235294117647,0.7941176470588236,0.30000000000000004,7.0,0.47166666666666657,0.2850000000000001,0.39749999999999996,7.0,0.6,6.8,5.2,6.1,1,0.2999999999999999,0.0,0.0,0.0,0.0,0.7837837837837839
0.5724357142857144,0.6615384615384615,0.6666666666666666,0.6153846153846154,0.0,0.3395763251204654,6.5,0.5078125,0.45454545454545453,0.5,0.4117647058823529,0.5,6.4,0.9,0.5978571428571426,0.52,6.4,0.6,8.5,4.9,5.3,0,0.040000000000000556,0.0,1.0,0.0,0.0,0.7027027027027027
0.8055500000000001,0.8153846153846154,0.6333333333333333,0.7499999999999999,0.0,0.06255114101281933,7.1,0.6796875,0.6103896103896103,0.3823529411764706,0.7941176470588236,0.0,8.1,0.6683333333333333,0.9564285714285714,0.39249999999999996,7.6,0.375,8.1,8.6,7.9,1,0.10999999999999939,0.0,1.0,0.0,0.0,0.8648648648648648
0.7183857142857143,0.7846153846153846,0.3666666666666667,0.673076923076923,0.2,0.6069642694790435,6.7,0.609375,0.45454545454545453,0.5,0.7941176470588236,0.0,8.5,0.5766666666666665,0.39071428571428574,0.485,7.6,0.125,7.9,5.6,7.0,1,0.380000000000001,0.0,1.0,0.0,0.0,0.8648648648648648
0.5768214285714286,0.5538461538461539,0.3333333333333333,0.4230769230769231,0.2,0.10691881080098187,5.2,0.5078125,0.45454545454545453,0.4117647058823529,0.5,0.1,8.4,0.4,0.41785714285714287,0.2925,6.8,0.625,8.6,8.1,7.3,0,0.21000000000000008,0.0,1.0,0.0,0.0,0.7567567567567568
0.8188285714285715,0.876923076923077,0.6333333333333333,0.5576923076923076,0.36000000000000004,0.030775525047731594,6.9,0.6875,0.5454545454545454,0.7941176470588236,0.5882352941176471,0.2,7.3,0.35499999999999987,0.37499999999999994,0.1175,7.1,0.725,6.8,8.3,7.1,1,0.22999999999999962,0.0,0.0,0.0,1.0,0.7972972972972973
1.0,1.0,0.9,0.9423076923076923,0.0,0.013501227384307646,6.2,0.890625,0.7662337662337662,0.7058823529411765,0.9411764705882354,0.1,5.7,0.8516666666666667,0.6835714285714285,0.28250000000000003,6.0,0.625,8.1,7.6,7.3,1,0.17000000000000023,0.0,1.0,0.0,0.0,0.6486486486486487
0.6733785714285714,0.8615384615384616,0.5,0.7499999999999999,0.04000000000000001,0.801300118192563,6.8,0.578125,0.4675324675324675,0.676470588235294,0.5,0.0,8.9,0.5499999999999999,0.5914285714285714,0.7175000000000001,7.8,0.475,7.2,5.7,7.4,1,0.25999999999999934,0.0,0.0,0.0,0.0,0.891891891891892
0.8685214285714286,0.8307692307692308,0.9,0.7692307692307692,0.0,0.07505227747977086,6.8,0.71875,0.5324675324675324,0.7058823529411765,0.8529411764705882,0.0,7.5,0.0,0.4964285714285714,0.4675,7.2,0.22499999999999998,8.0,8.3,8.1,1,0.07999999999999968,0.0,1.0,0.0,0.0,0.8108108108108109
0.43715714285714286,0.5076923076923077,0.3333333333333333,0.28846153846153844,0.32000000000000006,0.06005091371942903,4.6,0.40625,0.3246753246753247,0.4117647058823529,0.4117647058823529,0.4,5.9,0.33166666666666667,0.23999999999999994,0.0,5.2,0.35,5.2,7.2,6.6,0,0.36,0.0,0.0,1.0,0.0,0.5405405405405406
0.5093357142857143,0.6615384615384615,0.5,0.44230769230769224,0.2,0.10319119919992725,5.8,0.4609375,0.40259740259740256,0.2647058823529412,0.5882352941176471,0.1,7.4,0.28500000000000003,0.29285714285714287,0.4075000000000001,6.6,0.625,6.7,8.0,6.9,0,0.9599999999999997,0.0,1.0,0.0,0.0,0.7297297297297297
0.8155142857142859,0.9384615384615385,0.43333333333333335,0.673076923076923,0.5599999999999999,0.08168924447677059,6.7,0.6796875,0.6233766233766234,0.4117647058823529,0.7647058823529412,0.1,7.8,0.3633333333333334,0.537857142857143,0.6925000000000001,7.2,0.30000000000000004,8.8,8.4,7.5,1,0.06000000000000012,0.0,1.0,0.0,0.0,0.8108108108108109
1.0,1.0,1.0,0.9230769230769229,0.0,0.8928538958087097,6.0,0.84375,0.8311688311688311,0.4117647058823529,0.911764705882353,0.1,6.1,0.64,0.5478571428571428,0.5650000000000001,6.0,0.25,5.9,7.6,7.7,1,0.6800000000000009,1.0,0.0,0.0,0.0,0.6486486486486487
0.7904857142857143,0.8923076923076924,0.8333333333333333,0.8461538461538461,0.0,0.41044640421856526,7.2,0.6640625,0.5714285714285714,0.4411764705882353,0.7647058823529412,0.0,8.5,0.4733333333333335,0.4964285714285714,0.6975,7.8,0.15000000000000002,8.9,8.7,7.7,0,0.039999999999999133,0.0,1.0,0.0,0.0,0.891891891891892
0.6472,0.8,0.43333333333333335,0.5192307692307693,0.48,0.11296481498318028,6.7,0.5625,0.3766233766233766,0.6470588235294118,0.6470588235294118,0.1,7.8,0.47999999999999987,0.6421428571428571,0.0025000000000000022,7.2,0.625,6.4,5.4,7.0,0,0.23999999999999905,1.0,0.0,0.0,0.0,0.8108108108108109
0.7141357142857143,0.6923076923076923,0.7,0.5769230769230769,0.0,0.11741976543322119,7.1,0.609375,0.5974025974025974,0.29411764705882354,0.676470588235294,0.30000000000000004,6.9,0.8283333333333335,0.23785714285714282,0.4075000000000001,7.0,0.625,7.9,5.2,6.9,0,0.20999999999999935,0.0,1.0,0.0,0.0,0.7837837837837839
0.4463428571428572,0.36923076923076925,0.2333333333333333,0.1923076923076923,0.27999999999999997,0.06936994272206562,3.9,0.4140625,0.3766233766233766,0.35294117647058826,0.4117647058823529,0.30000000000000004,6.3,0.32666666666666666,0.565,0.28750000000000003,5.1,0.8,7.1,4.1,5.5,0,0.9199999999999993,0.0,1.0,0.0,0.0,0.527027027027027
0.8438214285714286,0.9076923076923078,0.7999999999999999,0.6346153846153845,0.08000000000000002,0.14119465405945997,6.8,0.703125,0.5974025974025974,0.4117647058823529,0.911764705882353,0.30000000000000004,6.2,0.9666666666666667,0.5528571428571429,0.5225,6.5,0.0,7.8,4.9,7.1,0,0.12999999999999967,0.0,1.0,0.0,0.0,0.7162162162162162
0.903357142857143,0.8,0.7666666666666666,0.5961538461538461,0.0,0.7230657332484771,6.7,0.75,0.7012987012987012,0.7058823529411765,0.5588235294117647,0.1,7.8,0.33166666666666667,0.295,0.16250000000000003,7.2,0.8,6.9,5.4,7.4,1,0.19999999999999993,0.0,0.0,1.0,0.0,0.8108108108108109
0.6174071428571429,0.7538461538461539,0.7,0.673076923076923,0.0,0.2565233203018456,7.1,0.5390625,0.4415584415584415,0.35294117647058826,0.7058823529411765,0.1,7.6,0.5216666666666666,0.3707142857142857,0.15750000000000003,7.4,0.7749999999999999,9.1,5.4,6.4,0,0.04999999999999998,0.0,1.0,0.0,0.0,0.8378378378378378
0.6135642857142858,0.7538461538461539,0.7666666666666666,0.7115384615384616,0.0,0.49045367760705516,7.3,0.5390625,0.48051948051948046,0.29411764705882354,0.6470588235294118,0.4,6.2,0.43000000000000005,0.6485714285714286,0.375,6.8,0.8,8.5,8.0,6.7,0,0.3599999999999993,0.0,1.0,0.0,0.0,0.7567567567567568
0.771257142857143,0.8,0.7999999999999999,0.5384615384615383,0.0,0.02095645058641693,6.9,0.6484375,0.5584415584415584,0.4411764705882353,0.7941176470588236,0.0,8.5,0.5316666666666668,0.2557142857142857,0.14500000000000002,7.7,0.525,6.7,5.6,6.1,0,0.2999999999999999,0.0,0.0,0.0,1.0,0.8783783783783784
0.6207,0.6461538461538462,0.7,0.4807692307692307,0.0,0.014774070370033643,6.5,0.5390625,0.4285714285714285,0.5294117647058824,0.5588235294117647,0.30000000000000004,7.7,0.6116666666666667,1.0,0.44000000000000006,7.1,0.55,7.7,5.3,7.2,0,0.37000000000000016,0.0,1.0,0.0,0.0,0.7972972972972973
0.7001142857142858,0.7538461538461539,0.39999999999999997,0.6153846153846154,0.16000000000000003,0.5228657150650058,6.6,0.6015625,0.5714285714285714,0.29411764705882354,0.7058823529411765,0.5,5.9,0.6083333333333333,0.6192857142857142,0.0,6.2,0.55,5.2,4.8,7.8,0,0.7099999999999992,1.0,0.0,0.0,0.0,0.6756756756756758
1.0,1.0,0.6333333333333333,0.673076923076923,0.48,0.12673879443585778,6.5,0.9375,0.87012987012987,0.6470588235294118,0.9411764705882354,0.0,6.0,0.31166666666666676,0.48785714285714293,0.67,6.2,0.275,8.5,4.8,6.8,0,0.08999999999999983,0.0,1.0,0.0,0.0,0.6756756756756758
0.66135,0.7230769230769232,0.6,0.7115384615384616,0.0,0.05682334757705246,7.0,0.5703125,0.4675324675324675,0.35294117647058826,0.7647058823529412,0.0,8.1,0.22000000000000008,0.4457142857142858,0.0,7.6,0.275,5.5,8.5,8.3,0,0.37000000000000016,0.0,0.0,0.0,0.0,0.8648648648648648
0.6375000000000001,0.7230769230769232,0.6666666666666666,0.6923076923076923,0.0,0.004773161196472392,7.1,0.5546875,0.5454545454545454,0.6176470588235294,0.2647058823529412,0.1,7.9,1.0,0.6685714285714284,0.6000000000000001,7.5,0.55,8.2,8.5,7.2,1,0.09000000000000054,0.0,1.0,0.0,0.0,0.8513513513513514
0.5755285714285715,0.6,0.4666666666666666,0.3846153846153846,0.2,0.12855714155832343,5.7,0.5078125,0.49350649350649345,0.4411764705882353,0.3823529411764706,0.0,8.7,0.3783333333333333,0.4121428571428572,0.22999999999999998,7.2,0.44999999999999996,7.5,8.3,8.0,0,0.689999999999999,0.0,1.0,0.0,0.0,0.8108108108108109
0.8737571428571429,1.0,0.4666666666666666,0.7499999999999999,0.44000000000000006,0.037685244113101174,6.6,0.7265625,0.6493506493506492,0.676470588235294,0.6176470588235294,0.5,5.9,0.6749999999999999,0.42071428571428576,0.012500000000000011,6.2,0.675,6.2,7.8,7.9,1,0.17000000000000023,0.0,0.0,1.0,0.0,0.6756756756756758
0.67545,0.7692307692307693,0.7333333333333334,0.46153846153846145,0.12,0.13137557959814528,7.1,0.578125,0.48051948051948046,0.5294117647058824,0.6176470588235294,0.0,9.3,0.09833333333333338,0.8114285714285714,0.4175,8.2,0.4,6.6,8.9,6.3,0,0.08999999999999983,1.0,0.0,0.0,0.0,0.9459459459459459
0.5751357142857143,0.5692307692307693,0.6,0.44230769230769224,0.0,0.0012728429857259416,5.8,0.5078125,0.4155844155844155,0.35294117647058826,0.6470588235294118,0.1,7.6,0.43000000000000005,0.3992857142857143,0.5975,6.7,0.125,6.6,8.0,7.6,1,0.2700000000000002,0.0,0.0,1.0,0.0,0.7432432432432433
0.9974214285714286,1.0,0.7,0.8461538461538461,0.0,0.056732430220929136,6.6,0.8125,0.7532467532467532,0.676470588235294,0.7058823529411765,0.5,5.0,0.46833333333333316,0.5292857142857141,0.665,5.8,0.15000000000000002,8.1,7.5,7.2,0,0.34999999999999987,0.0,1.0,0.0,0.0,0.6216216216216216
1.0,0.9692307692307692,0.5666666666666667,0.5192307692307693,0.76,0.11291935630511862,6.4,0.828125,0.7272727272727272,0.5882352941176471,0.911764705882353,0.0,7.0,0.6183333333333333,0.33714285714285713,0.6575000000000001,6.7,0.30000000000000004,7.0,5.0,5.6,0,0.06999999999999884,0.0,0.0,0.0,1.0,0.7432432432432433
0.5856214285714286,0.6307692307692307,0.26666666666666666,0.5769230769230769,0.08000000000000002,0.15837803436676057,5.5,0.515625,0.3896103896103896,0.4117647058823529,0.6470588235294118,0.5,5.8,0.0,0.5557142857142858,0.16000000000000003,5.6,0.675,8.3,4.4,7.1,1,0.029999999999999704,0.0,1.0,0.0,0.0,0.5945945945945946
